leaid,STUSPS,avg_exp_year_perc_Hisp,avg_exp_year_perc_Black,avg_exp_year_perc_white,avg_exp_year_perc_asian,avg_exp_year_perc_aian,avg_exp_year_perc_nhpi,avg_exp_year_perc_twomore,percent_adq_couns_Hisp,percent_adq_couns_Black,percent_adq_couns_white,percent_adq_couns_asian,percent_adq_couns_aian,percent_adq_couns_nhpi,percent_adq_couns_twomore,perc_ap_stem_Hisp,perc_ap_stem_Black,perc_ap_stem_white,perc_ap_stem_asian,perc_ap_stem_aian,perc_ap_stem_nhpi,perc_ap_stem_twomore
2102040,KY,1,1,1,1,1,1,1,0,0,0,0,NA,0,0,1,1,1,1,NA,1,1
2102070,KY,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.823529411764706,0.8235294117647058,NA,0.8235294117647058,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2102100,KY,0.9404585798816568,0.940655048076923,0.9301549145299145,NA,0.96875,NA,0.9517227564102565,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
2102130,KY,0.9348260761540711,0.945373896970442,0.9339802838417718,0.9470222645973481,0.9285714285714286,0.9470222645973481,0.9376828049798017,0,0,0,0,NA,0,0,1,1,1,1,NA,1,1
2102160,KY,0.9163185766614338,0.9102730158730158,0.919314129613876,0.9020060468631897,0.8700000000000001,NA,0.9210919196947072,0,0,0,0,NA,NA,0,1,1,1,1,NA,NA,1
2102220,KY,0.9698666035470945,0.9751790960655227,0.9735905404303445,0.977539628291508,0.9736842105263158,0.9736842105263157,0.9687026006574878,0,0,0,0,NA,NA,0,0.8888888888888888,0.9292929292929293,0.9311827956989247,0.9,NA,NA,0.9411764705882353
2102250,KY,0.907168689210659,0.9250195098726728,0.917339595495597,0.9397053073428784,0.916069554391805,0.8726666666666667,0.9180283447359596,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2102280,KY,0.9414511815630893,0.9477858155489735,0.945250352976213,0.9413301720209615,0.9587719298245614,NA,0.9432763441106575,0,0,0,0,0,NA,0,0.9620253164556962,0.9090909090909091,0.9551986475063398,1,1,NA,0.9772727272727273
2102300,KY,0.9333182464119065,0.9354256200430062,0.9351699924605212,0.9461821897340251,0.9509671614934773,NA,0.9371537248533109,0,0,0,0,NA,NA,0,1,0.9090909090909091,0.9968823070927514,1,NA,NA,1
2102340,KY,0.9493124522536287,0.9438298955946015,0.9446006826729719,0.9394001236858379,0.9393939393939394,NA,0.9444936484280746,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
2102400,KY,0.8711222473178996,0.891581547742875,0.8594849223668664,0.8775000000000001,0.8374094202898551,NA,0.8911339535332111,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
2102460,KY,0.9273406862745098,0.9225940376150461,0.9279019555256395,0.9166622899159663,NA,NA,0.9304030987394958,0,0,0,0,NA,NA,0,1,1,1,1,NA,NA,1
2102490,KY,0.9378738466289669,0.9382009802793465,0.9488282345157367,0.9360607084582088,0.940309025159922,0.9430735889385533,0.9358836667485638,0.05246913580246913,0.047936085219707054,0.03638119768190599,0.012987012987012988,0.0625,0.125,0.028225806451612902,0.5030864197530864,0.3581890812250333,0.6809401159047006,0.5714285714285714,0.6875,0.3,0.5403225806451613
2102520,KY,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
2102540,KY,0.9100431508289498,0.9109114199913338,0.9127733663753163,0.896551724137931,0.9520697167755992,0.896551724137931,0.9023141258023817,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0
2102580,KY,0.9791502810759619,0.9835448366316357,0.9821644210748925,0.9745146594726662,0.9888781431334622,0.9787234042553191,0.9807549446091338,0,0,0,0,0,0,0,0.9354838709677419,0.8571428571428571,0.9614457831325302,1,1,1,1
2102640,KY,0.9506280711158759,0.9367764680686321,0.9493517045677703,0.9444444444444444,NA,0.9555555555555556,0.9445062390184341,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
2102670,KY,0.9353794353794355,0.94172278338945,0.9400447374984412,0.9437079124579124,0.9382716049382717,0.9320987654320988,0.940048634493079,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2102710,KY,0.9208319218036088,0.9168794449912437,0.9261015277260772,0.9287458509810771,0.912556215146609,0.9200495692670544,0.9134720142119683,0.03488372093023256,0.09782608695652174,0.06603245663122552,0,1,0,0.10569105691056911,0.9651162790697675,0.9021739130434783,0.9339675433687745,1,0,1,0.8943089430894309
2102760,KY,0.9378656732026144,0.9125853504620238,0.9347283397275454,0.9257738562091503,0.9635294117647059,NA,0.9453549486461251,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2102790,KY,0.9521138048487278,0.9467617053161443,0.9442119410444418,0.967741935483871,NA,NA,0.9483695652173912,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
2102860,KY,0.9269862984397063,0.9228154344679069,0.9255675687400484,0.9229934912560521,0.9162087912087912,0.913833378131579,0.9221643521910151,0,0,0.0031867431485022306,0,0,0,0.015151515151515152,0.5833333333333334,0.6306818181818182,0.49776927979604846,0.8333333333333334,0,0.6666666666666666,0.6818181818181818
2102910,KY,NA,NA,0.9130434782608694,0.9130434782608695,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2102940,KY,0.9475613832007304,0.9282947325271571,0.9415836934620841,0.9357813247250121,0.926829268292683,NA,0.9399082803853249,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2102990,KY,0.8946071491513509,0.881870427059248,0.9202729020012124,0.9261406408018678,0.8910127016074637,0.901635173111087,0.9104604143686699,0.047501542257865514,0.15319836679142565,0.09558575001689988,0.028949545078577336,0.15,0.043478260869565216,0.1423728813559322,0.5749537322640346,0.6573664511738687,0.7021564253363077,0.7626137303556658,0.65,0.8043478260869565,0.6836158192090396
2103000,KY,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,NA,NA,0.9714285714285714,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2103030,KY,0.9167073172848696,0.9204950829951404,0.917111056687023,0.9163839280144083,0.9249719260239885,0.9269170730278669,0.915734612503672,0.036036036036036036,0.12244897959183673,0.058390578999018644,0.030303030303030304,0,0.3333333333333333,0.0898876404494382,0.963963963963964,0.8775510204081632,0.9416094210009813,0.9696969696969697,1,0.6666666666666666,0.9101123595505618
2103060,KY,0.9755935146963268,0.9778503994190267,0.9795679704042213,0.9842298761609907,0.9667755991285403,0.9629629629629629,0.9802019660765791,0,0,0.010299625468164793,0,0,NA,0,1,1,0.9897003745318352,1,1,NA,1
2103090,KY,0.9547790499042504,0.9485280115337591,0.9500356389160429,0.9496780695874221,0.9350447816967586,0.9653571886897918,0.9504182970335737,0,0,0,0,0,0,0,0.9881656804733728,0.8775510204081632,0.9954496788008566,1,1,1,0.9727891156462585
2103120,KY,0.9358999350227422,0.944238683127572,0.9355281112137067,NA,0.9629629629629629,NA,0.9274074074074073,0,0,0,NA,NA,NA,0,0.16666666666666666,0.38461538461538464,0.7335907335907336,NA,NA,NA,0
2103150,KY,0.9256864926142249,0.9410200687677102,0.9322177079725578,0.9700373002259794,0.8564102564102564,0.8803418803418803,0.9259982984204134,0,0.02857142857142857,0.0246669955599408,0.2,0,0,0,0.5454545454545454,0.2857142857142857,0.5555007400098668,0,1,0.6666666666666666,0.5454545454545454
2103180,KY,0.9654385218498132,0.9802393049533431,0.9642656866536539,0.9840668706449566,0.980193117108195,0.9826689774696706,0.9643217358611827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103210,KY,0.9399165586181012,0.9397452742085212,0.9409311941222497,0.9480215935878551,0.95988096513651,0.9539691366624122,0.9367692200705255,0.02631578947368421,0.08695652173913043,0.013358778625954198,0,0,0,0,0.9210526315789473,0.8695652173913043,0.9690839694656489,1,0.9,1,1
2103270,KY,0.9631229235880399,0.9726836471022516,0.9724319683452164,NA,0.9508305647840531,NA,0.9859515899383009,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0
2103330,KY,0.9475922321097515,0.8908473802800833,0.9065053250500849,0.864293659621802,NA,NA,0.930779569892473,0,0,0,0,NA,NA,NA,1,1,1,1,NA,NA,NA
2103360,KY,0.9060730935730935,0.8713786213786213,0.8957063070789206,0.8736263736263735,0.905982905982906,NA,0.9131136720422435,0,0,0,0,NA,NA,0,1,1,0.9987980769230769,1,NA,NA,1
2103390,KY,0.9523763926253552,0.9449938633289255,0.9440470992773136,0.9076923076923077,0.9076923076923077,NA,0.9454161449254013,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2103480,KY,0.9450825825825827,0.9497311827956989,0.935194121171981,0.9337606837606837,0.9246031746031746,0.8833333333333333,0.9451239008792964,0,0,0,0,NA,0,0,0.7073170731707317,0.7894736842105263,0.8922101449275363,0.8333333333333334,NA,1,0.7307692307692307
2103510,KY,0.9921739130434782,0.9855072463768115,0.9871754770096965,0.9875776397515528,1,1,0.9979296066252588,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2103540,KY,0.9629068462401796,0.970930735930736,0.9521145979964106,0.9427128427128427,0.9841269841269842,0.9666666666666667,0.9544603544603544,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
2103630,KY,0.9825,0.9801136363636364,0.9825168918918918,0.984375,NA,0.96875,0.9795918367346939,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2103690,KY,0.9565092064497959,0.9587397365955806,0.951893041570712,0.9464944117985943,0.9809885931558935,0.9746514575411913,0.9627146977841877,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2103720,KY,0.9424682102091616,0.9411283715358446,0.9434171847631295,0.9315137797825982,0.9425013763748716,0.9168642631877926,0.9409109700337254,0.02702702702702703,0.02564102564102564,0.06703146374829001,0.38181818181818183,0.08333333333333333,0,0.05426356589147287,0.972972972972973,0.967948717948718,0.9281805745554036,0.6181818181818182,0.9166666666666666,1,0.9224806201550387
2103750,KY,0.9696260467051542,1,0.9604574313882361,0.8620689655172413,NA,1,0.987460815047022,0,NA,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
2103780,KY,0.9210930634839145,0.9205442669168844,0.933504239726743,0.9248657102383465,0.9655172413793104,0.896551724137931,0.9166960666462144,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2103810,KY,0.9589148209891244,0.9803418803418804,0.960626753449159,0.9622663515733294,0.9560080442433384,0.982905982905983,0.9649738032864967,0,0,0.025089605734767026,0,0,0,0,1,1,0.9655913978494624,1,1,1,1
2103840,KY,0.8318322981366459,0.8314699792960663,0.9016872136704406,0.7105590062111801,NA,NA,0.8043478260869565,0,0,0,0,NA,NA,NA,1,1,1,1,NA,NA,NA
2103870,KY,0.943863605707633,0.9444596956085445,0.9444260585448191,0.9343105966716748,0.952283546428488,NA,0.9415843928513027,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
2103900,KY,0.9325339132235685,0.9281256149367411,0.9287409407745926,0.9376117496807151,NA,0.9318965517241379,0.9236543622461897,0,0,0,0,NA,NA,0,1,1,1,1,NA,NA,1
2103960,KY,0.9721514463677219,0.9695859560984162,0.9715257748772846,0.9691878672856933,0.9771990162615163,0.9577348602484472,0.9731064522363577,0.033707865168539325,0.07563025210084033,0.029605263157894735,0,0,0,0.04477611940298507,0.9662921348314607,0.8319327731092437,0.9610745614035088,1,1,1,0.9402985074626866
2103990,KY,0.9591391176731855,0.9588696470973552,0.9530810696887114,0.9494350282485876,0.975,NA,0.9522374931433225,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2104020,KY,0.9376587244396781,0.9388932522076173,0.9461497450916952,0.9309328584891449,NA,NA,0.9443969496894106,0,0,0,0,NA,NA,0,1,1,1,1,NA,NA,1
2104050,KY,0.9459303425411403,0.9439248837878975,0.9459593781409515,0.9463562665168711,0.9414987041836357,0.935916422217792,0.94681178308703,0,0,0,0,0,0,0,0.9814814814814815,1,0.99106529209622,1,1,1,0.9787234042553191
2104080,KY,0.8676664780230146,0.8270792187842879,0.8664698221022633,0.8095238095238095,0.8095238095238095,0.8709677419354839,0.8736416908459919,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2104110,KY,0.955857717581583,0.9588345686906713,0.960095971578895,0.9598812484955469,0.9744798890429959,0.9601941747572815,0.9573713156930909,0.05128205128205128,0.025,0.030470914127423823,0,0,0,0,0.9487179487179487,0.975,0.9556786703601108,1,1,1,0.9411764705882353
2104140,KY,0.939044983680999,0.9527543635589613,0.9369496040370544,0.9450881226053639,NA,NA,0.9314750957854406,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2104170,KY,0.8953155458089669,0.8796489445157609,0.8801474470441724,0.8861864256601099,0.8942495126705653,0.9736842105263158,0.9251526288715617,0,0,0,0,NA,NA,0,0.8,0.8333333333333334,0.9183673469387755,1,NA,NA,0.9166666666666666
2104200,KY,0.9547406743661223,0.968402302595851,0.9596883073991056,0.9733333333333333,0.9494384707287934,NA,0.9576403037162798,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2104250,KY,0.928670618176827,0.9293397545606347,0.9268374951012698,0.922524025476373,0.9582452199122735,NA,0.911974761557342,0,0,0,0,0,NA,0,0.9620253164556962,0.8809523809523809,0.9349722442505948,1,1,NA,0.7777777777777778
2104290,KY,0.9011454241096183,0.9786304553755407,0.9282564697591811,0.8620689655172413,0.9688473520249221,1,0.8947368421052632,0,0,0,NA,0,NA,NA,0.6,0.06896551724137931,0.9901639344262295,NA,1,NA,NA
2104380,KY,0.9453274272633982,0.9448026139789819,0.9375002657793018,0.9319470313581394,NA,0.9306059444876078,0.9497110187642775,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1
2104410,KY,0.9475542448268355,0.9446842548911273,0.9384725205610701,0.9422199263487111,0.9344861660079051,0.9032258064516129,0.9500897572183417,0,0,0,0,0,0,0,0.9782608695652174,0.9393939393939394,0.96262341325811,1,1,1,1
2104440,KY,0.875451400072224,0.8773058407471852,0.8754533260717738,0.8627450980392157,0.9024390243902439,0.8627450980392157,0.876232779389164,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0
2104470,KY,0.9750908147379346,0.975609756097561,0.9725345665391205,0.975609756097561,1,NA,0.9707317073170731,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2104500,KY,0.9680403006424092,0.9681710833026623,0.9771652430289952,0.9849624060150376,0.9938461538461538,NA,0.9761578333946753,0,0,0,NA,0,NA,0,1,0.9375,0.9704251386321626,NA,1,NA,1
2104530,KY,0.9318377263683115,0.9363079392410327,0.9363082152439267,0.9509128979885298,0.9142244131964526,0.8692307692307693,0.9393972449925437,0,0,0,0,0,NA,0,0.9907834101382489,0.9557522123893806,0.9894436519258203,1,1,NA,1
2104560,KY,0.8936026936026936,0.8658008658008658,0.8780846261391009,0.8737373737373737,0.9772727272727273,NA,0.9023569023569024,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2104590,KY,0.9581977148962543,0.9564995875347709,0.9576711154606447,0.9641918640101675,0.9117415287628053,0.9797297297297298,0.9570217920051594,0.02830188679245283,0.0912863070539419,0.045146726862302484,0,NA,0,0.04,0.9716981132075472,0.9087136929460581,0.9548532731376975,1,NA,1,0.96
2104620,KY,0.91725768321513,1,0.9334782833773361,NA,NA,NA,0.8936170212765958,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
2104650,KY,0.8580226381275132,0.8573122229523438,0.8484836509156335,0.8405800330971858,0.8413868413868414,0.8696428571428572,0.8530474842172956,0.022222222222222223,0.06925207756232687,0.016574585635359115,0,NA,NA,0,0.9777777777777777,0.9307479224376731,0.9834254143646409,1,NA,NA,1
2104680,KY,0.9851851851851852,NA,0.9899621484356285,0.9876543209876543,NA,NA,0.9953703703703703,1,NA,1,1,NA,NA,1,0,NA,0,0,NA,NA,0
2104710,KY,0.8853236607142857,0.8796313980137509,0.883206191440871,0.90625,0.8409090909090908,NA,0.885569403714565,1,1,1,1,NA,NA,1,0,0,0,0,NA,NA,0
2104740,KY,0.9126491113044972,0.9119670401807439,0.9146787137401124,0.8951289005176173,NA,NA,0.9187642023501492,0,0,0,0,NA,NA,0,1,1,1,1,NA,NA,1
2104770,KY,0.9723594992138392,0.9522540728731743,0.9422225020465256,0.9594103229004219,0.9362573099415205,0.9777777777777777,0.9496159361453785,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2104800,KY,0.9596947117051522,0.949447540699178,0.9532908708909548,0.9350746779388084,0.9111111111111111,NA,0.9414155162789648,0,0.037037037037037035,0.0222473604826546,0,NA,NA,0.125,0.2,0.5185185185185185,0.39894419306184015,0.5714285714285714,NA,NA,0.5
2104830,KY,0.9767195767195768,0.9757575757575758,0.9751489012117478,0.9736111111111111,1,1,0.9740740740740742,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2104860,KY,0.9210526315789472,0.9210526315789472,0.9210526315789473,NA,NA,NA,0.9210526315789473,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
2104890,KY,0.9356796009940026,0.9228297379557883,0.9187882145865338,0.9523809523809522,0.9523809523809523,NA,0.9147065524774503,0.058823529411764705,0,0.0213089802130898,0,NA,NA,0,0,0,0,0,NA,NA,0
2104950,KY,0.9536626883964162,0.9583040984989039,0.9525131090849007,0.9600518061173798,0.9672813852813853,0.9673160173160174,0.9538650964420194,0,0,0,0,0,0,0,1,0.90625,0.9817487266553481,1,1,1,0.9393939393939394
2104980,KY,0.9833333333333334,0.9884057971014493,0.985024154589372,1,NA,NA,0.9764705882352942,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2105040,KY,0.8620689655172414,NA,0.8620689655172413,0.8620689655172413,NA,NA,0.8620689655172413,0,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,0
2105070,KY,0.9853936739105701,0.979537819403441,0.985394145935732,0.9962121212121212,0.9893617021276596,1,0.9842623527343064,0,0,0,0,0,0,0,0.8571428571428571,1,0.9721577726218097,1,1,1,1
2105100,KY,0.9411869666255744,0.9507001967216587,0.9385581880662552,0.9513448066294304,0.979196556671449,0.9803921568627451,0.9358932279275108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105130,KY,0.9636229885057471,0.9568356997971601,0.9706870261118298,0.968735632183908,0.9388505747126437,0.9466666666666667,0.9661346469622333,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1
2105190,KY,0.8214866310160426,0.8316230492196879,0.8314973262032085,0.8530588235294116,0.8417647058823529,NA,0.8253488372093023,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
2105260,KY,0.9789609613720703,0.9802900064838954,0.9827298290390857,0.9779332772579137,0.9715981791615151,0.9747652658994123,0.9788290291938941,0,0,0,0,0,0,0,0.6616161616161617,0.6612021857923497,0.7202664129400571,0.7692307692307693,1,1,0.6349206349206349
2105320,KY,0.8849468495883488,0.8827058534174015,0.874265156283072,0.8635157243509828,0.8707144449589272,0.9321789321789322,0.8792138484837975,0,0,0,0,0,0,0,0.9950248756218906,0.9835164835164835,0.9928940568475452,1,1,1,0.9594594594594594
2105370,KY,1,1,1,NA,NA,NA,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
2105400,KY,0.9577428965918173,0.9567191134940296,0.9599656810791715,0.9652476683665767,0.9625996810207337,0.9379629629629629,0.9668515676460065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105430,KY,0.953186425061425,0.9566551691551692,0.9559610023504992,0.9552747039589145,0.9751228501228502,NA,0.9514585318156747,0,0,0,0,0,NA,0,0.43243243243243246,0.6,0.5461988304093567,0.5769230769230769,1,NA,0.3333333333333333
2105490,KY,0.9525722917783346,0.955354080676265,0.9535563302910173,0.9651926544204026,0.9574600592280024,NA,0.9547819488635482,0.02631578947368421,0,0.04161849710982659,0,0,NA,0.09375,0.9736842105263158,1,0.9583815028901734,1,1,NA,0.90625
2105520,KY,0.9484657749803306,0.9402294342582607,0.9467890168244183,0.9408231368186873,1,0.9471362738643845,0.9514463850056152,0,0,0,0,NA,0,0,1,1,1,1,NA,1,1
2105550,KY,0.9027329427128611,0.9163487284104396,0.9216675017927463,0.9393939393939394,0.8610013175230566,0.9374389051808407,0.9105037716538418,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
2105580,KY,1,1,1,1,1,NA,1,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0
2105610,KY,0.9753151260504201,0.9622899159663867,0.975358081681239,0.9831932773109244,0.957983193277311,0.9915966386554622,0.9865321128451381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105640,KY,0.9818376068376068,0.9754846779237024,0.965346304353775,0.953656220322887,0.95,NA,0.9652475407192389,0,0,0,0,NA,NA,0,1,0.9726027397260274,0.9864864864864865,1,NA,NA,1
2105700,KY,0.9796747967479674,0.9829268292682926,0.9816731251424663,0.9878048780487806,NA,0.983739837398374,0.9779326364692218,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0
2105730,KY,0.9362385230631224,0.9317276870354316,0.9457765077561815,0.9472547641817518,0.9537792325860581,0.9625137948844472,0.9428893847463755,0.12378640776699029,0.1558139534883721,0.01689083515796059,0.19662921348314608,0,0,0.024096385542168676,0.8640776699029126,0.8348837209302326,0.9630903972474194,0.800561797752809,1,1,0.9397590361445783
2105760,KY,0.9679495798319326,0.9663393778564058,0.9766608227449396,0.9683099906629319,0.9492857142857142,NA,0.9746484935437589,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2105790,KY,0.9690121796168231,0.9818353106137785,0.9697856931372795,0.9658812183877382,0.9888888888888889,0.9802469135802468,0.9701997460978596,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2105820,KY,0.8698561085918631,0.9085713782765588,0.8947813078498668,0.8909768573389059,0.9171122994652406,0.8369512195121951,0.9228534748889061,0,0,0,0,NA,0,0,1,1,1,1,NA,1,1
2105880,KY,0.9797071661202097,0.9600499138542616,0.9768591571854586,0.9717966436716438,0.9696969696969697,1,0.9713540547779679,0,0,0,0,0,NA,0,1,1,0.9555555555555556,1,1,NA,1
2105910,KY,0.980480187390201,0.980480187390201,0.980480187390201,0.980480187390201,NA,0.980480187390201,0.980480187390201,1,1,1,1,NA,1,1,0,0,0,0,NA,0,0
2105940,KY,0.9782828282828282,0.9277777777777777,0.9455515297906604,0.9190476190476191,NA,NA,0.975,1,1,1,1,NA,NA,1,0,0,0,0,NA,NA,0
2105970,KY,0.972005772005772,1,0.9651395848246243,0.9761904761904762,1,NA,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2106000,KY,0.94427607302298,0.9285973831781286,0.9526638215005924,0.9552375323651919,0.9583333333333334,1,0.949254926964042,0.027777777777777776,0,0.020060180541624874,0,NA,NA,0.019230769230769232,0.9722222222222222,1,0.9799398194583752,1,NA,NA,0.9807692307692307
2200018,LA,0.9797979797979798,0.9792929292929293,0.9823691460055096,1,NA,NA,0.9797979797979798,1,1,1,1,NA,NA,1,0,0,0,0,NA,NA,0
2200020,LA,NA,1,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
2200022,LA,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
2200023,LA,1,0.9468132257778566,1,0.9827586206896551,1,NA,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2200030,LA,0.9303226713818064,0.9254339911613181,0.9344854996069456,0.942004151603145,0.9288774457787331,NA,0.9362960088240158,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2200035,LA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200038,LA,0.9791666666666666,0.9791666666666665,0.9791666666666666,0.9791666666666666,0.9791666666666666,NA,0.9791666666666665,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2200039,LA,0.9716698822624695,0.9736670554901655,0.9731081719965445,0.9695886515162422,0.9912280701754386,0.9912280701754386,0.9694962864158717,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2200040,LA,0.6977636000363273,0.7531230775925489,0.7974241205948522,0.5333333333333333,0.8787878787878788,NA,0.8185547785547784,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0
2200047,LA,1,0.9742268041237113,0.9615384615384616,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
2200060,LA,0.8682604809759982,0.8314210417471287,0.8670595913816656,0.8798362110862111,0.8773529138913754,0.9110576923076923,0.853545709373412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200090,LA,0.9869015350629676,0.9835869372953128,0.9923982839834254,0.9915921712080756,0.9914471799307226,0.9909415626102585,0.9903412514529352,0.5401301518438177,0.599304865938431,0.190210499619579,0.1702127659574468,0.2631578947368421,0.5555555555555556,0.2840909090909091,0.9804772234273319,0.7869910625620655,0.9959421760081156,1,0.9473684210526315,1,1
2200120,LA,0.9145642532286414,0.9327378064824343,0.9438869280374319,0.948999491989458,0.9100120462658435,NA,0.9239451301534883,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2200125,LA,0.897854119110755,0.8915995715253252,0.8955763433808018,0.9047073374193166,0.8788640282626067,0.875,0.9070076663727206,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2200146,LA,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
